,Close,trend_aroon_up,trend_aroon_down,aroon_signal,aroon_position,macd,signal,macd_signal,macd_position,RSI,rsi_signal,rsi_position
2020-03-19 12:30:00-04:00,40.625,12.0,72.0,0,0,-2.96121697343171,-3.82299331204549,0,1,42.50816811388075,0,1
2020-03-19 13:30:00-04:00,41.23260116577149,8.0,68.0,0,0,-2.7140758433082226,-3.601209818298037,0,1,43.97591118148483,0,1
2020-03-19 14:30:00-04:00,41.04999923706055,4.0,64.0,0,0,-2.504083649139318,-3.3817845844662937,0,1,43.61553462063016,0,1
2020-03-19 15:30:00-04:00,39.9900016784668,8.0,60.0,0,0,-2.395581494289232,-3.1845439664308817,0,1,41.48999474253967,0,1
2020-03-20 09:30:00-04:00,40.5458984375,4.0,56.00000000000001,0,0,-2.238927568893615,-2.995420686923429,0,1,43.057252526353984,0,1
2020-03-20 10:30:00-04:00,41.59999847412109,4.0,52.0,0,0,-2.006590415660689,-2.7976546326708807,0,1,46.01044927469388,0,1
2020-03-20 11:30:00-04:00,40.67499923706055,32.0,48.0,0,0,-1.875481868184892,-2.613220079773683,0,1,43.8607663411201,0,1
2020-03-20 12:30:00-04:00,39.709999084472656,28.000000000000004,44.0,0,0,-1.8283685526403843,-2.4562497743470235,0,1,41.673275407918055,0,1
2020-03-20 13:30:00-04:00,39.29999923706055,24.0,40.0,0,0,-1.803326842504312,-2.325665187978481,0,1,40.74351816591072,0,1
2020-03-20 14:30:00-04:00,39.27999877929688,20.0,36.0,0,0,-1.7647520139001642,-2.2134825531628177,0,1,40.6958198923259,0,1
2020-03-20 15:30:00-04:00,38.0099983215332,16.0,32.0,0,0,-1.815729013602848,-2.133931845250824,0,1,37.67936822854583,0,1
2020-03-23 09:30:00-04:00,37.37220001220703,12.0,28.000000000000004,0,0,-1.88585468746313,-2.084316413693285,0,1,36.22710813082255,0,1
2020-03-23 10:30:00-04:00,36.18999862670898,8.0,24.0,0,0,-2.01361189645364,-2.070175510245356,0,1,33.63903189593506,0,1
2020-03-23 11:30:00-04:00,37.96530151367188,4.0,20.0,0,0,-1.949139828224624,-2.0459683738412098,0,1,40.5119165241152,0,1
2020-03-23 12:30:00-04:00,39.27000045776367,36.0,16.0,0,0,-1.7723365561150928,-1.9912420102959865,0,1,45.01867301566439,0,1
2020-03-23 13:30:00-04:00,39.61000061035156,32.0,12.0,0,0,-1.586495387092178,-1.910292685655225,0,1,46.16330529331694,0,1
2020-03-23 14:30:00-04:00,39.150001525878906,28.000000000000004,8.0,0,0,-1.45950869574051,-1.820135887672282,0,1,44.80426398553453,0,1
2020-03-23 15:30:00-04:00,40.0099983215332,24.0,4.0,0,0,-1.2747813875268648,-1.7110649876431987,0,1,47.89283609653194,0,1
2020-03-24 09:30:00-04:00,47.290000915527344,100.0,76.0,0,0,-0.5347836441060707,-1.4758087189357731,0,1,65.49466645088577,0,1
2020-03-24 10:30:00-04:00,47.63999938964844,100.0,72.0,0,0,0.0790011743911733,-1.164846740270384,0,1,66.0877774109691,0,1
2020-03-24 11:30:00-04:00,48.7400016784668,100.0,68.0,0,0,0.6467358879982754,-0.8025302146166521,0,1,67.95226372088169,0,1
2020-03-24 12:30:00-04:00,47.494998931884766,96.0,64.0,0,0,0.98485561958136,-0.4450530477770497,0,1,63.68452095231429,0,1
2020-03-24 13:30:00-04:00,46.22999954223633,92.0,60.0,0,0,1.1376291831051972,-0.1285166016006003,0,1,59.58938875146291,0,1
2020-03-24 14:30:00-04:00,46.34999847412109,88.0,56.00000000000001,0,0,1.253931699713192,0.1479730586621581,0,1,59.85311758499961,0,1
2020-03-24 15:30:00-04:00,46.36000061035156,84.0,52.0,0,0,1.3315599763023656,0.3846904421901996,0,1,59.87662255741926,0,1
2020-03-25 09:30:00-04:00,50.93999862670898,100.0,48.0,0,0,1.7425613455753677,0.6562646228672333,0,1,68.86552512329955,0,1
2020-03-25 10:30:00-04:00,54.26499938964844,100.0,44.0,0,0,2.309954942527149,0.9870026867992164,0,1,73.50604945161678,-1,0
2020-03-25 11:30:00-04:00,55.04999923706055,100.0,40.0,0,0,2.790790883037616,1.3477603260468964,0,1,74.47339378913857,0,0
2020-03-25 12:30:00-04:00,56.47999954223633,100.0,36.0,0,0,3.249784411963958,1.728165143230309,0,1,76.17961153038735,0,0
2020-03-25 13:30:00-04:00,55.59999847412109,96.0,32.0,0,0,3.502160631051318,2.082964240794511,0,1,72.94823251091124,0,0
2020-03-25 14:30:00-04:00,54.36000061035156,92.0,28.000000000000004,1,1,3.56106341606349,2.3785840758483072,0,1,68.53664966927971,0,0
2020-03-25 15:30:00-04:00,52.3849983215332,88.0,24.0,0,1,3.409080362294766,2.5846833331376,0,1,62.0953958242828,0,0
2020-03-26 09:30:00-04:00,57.65629959106445,100.0,20.0,0,1,3.6716580668853496,2.8020782798871497,0,1,70.15705072222161,0,0
2020-03-26 10:30:00-04:00,57.09999847412109,96.0,16.0,0,1,3.791161785462151,2.99989498100215,0,1,68.50125207264131,0,0
2020-03-26 11:30:00-04:00,57.09999847412109,92.0,12.0,0,1,3.841585932091135,3.1682331712199474,0,1,68.50125207264131,0,0
2020-03-26 12:30:00-04:00,54.81269836425781,88.0,8.0,0,1,3.654850585989799,3.265556654173918,0,1,61.5717750365236,0,0
2020-03-26 13:30:00-04:00,54.68000030517578,84.0,4.0,0,1,3.4563116453170792,3.30370765240255,0,1,61.18507558656541,0,0
2020-03-26 14:30:00-04:00,55.18999862670898,80.0,4.0,0,1,3.3020566531138518,3.3033774525448103,-1,0,62.16848524746212,0,0
2020-03-26 15:30:00-04:00,56.040000915527344,76.0,12.0,0,1,3.211377777383284,3.2849775175125053,0,0,63.81403825686117,0,0
2020-03-27 09:30:00-04:00,52.13999938964844,72.0,8.0,0,1,2.792624943593971,3.1865070027287987,0,0,52.52507214551587,0,0
2020-03-27 10:30:00-04:00,52.290000915527344,68.0,4.0,0,1,2.4446833870645435,3.038142279595948,0,0,52.870412367744365,0,0
2020-03-27 11:30:00-04:00,52.2400016784668,64.0,4.0,0,1,2.1402314205929045,2.858560107795339,0,0,52.73271824818716,0,0
2020-03-27 12:30:00-04:00,53.2599983215332,60.0,20.0,0,1,1.9586778295495575,2.678583652146183,0,0,55.29082910140844,0,0
2020-03-27 13:30:00-04:00,53.43999862670898,56.00000000000001,16.0,0,1,1.808472871400845,2.504561495997116,0,0,55.74599580781144,0,0
2020-03-27 14:30:00-04:00,54.121700286865234,52.0,12.0,0,1,1.724562305896228,2.3485616579769384,0,0,57.51026046385813,0,0
2020-03-27 15:30:00-04:00,53.34000015258789,48.0,8.0,0,1,1.576809432685053,2.1942112129185616,0,0,54.81180186864032,0,0
2020-03-30 09:30:00-04:00,52.185001373291016,44.0,4.0,0,1,1.3509426415621917,2.025557498647288,0,0,51.003785089421015,0,0
2020-03-30 10:30:00-04:00,54.03229904174805,40.0,4.0,0,1,1.3059488996583823,1.8816357788495068,0,0,56.240265603033926,0,0
2020-03-30 11:30:00-04:00,54.96500015258789,36.0,4.0,0,1,1.330218291343094,1.7713522813482243,0,0,58.64357793540374,0,0
2020-03-30 12:30:00-04:00,55.18999862670898,32.0,4.0,0,1,1.3520221854266057,1.6874862621639006,0,0,59.2253429713065,0,0
2020-03-30 13:30:00-04:00,54.93999862670898,28.000000000000004,56.00000000000001,0,1,1.3337543282507056,1.6167398753812618,0,0,58.24493253977544,0,0
2020-03-30 14:30:00-04:00,54.619998931884766,24.0,52.0,0,1,1.2787153838306151,1.549134977071133,0,0,56.94549926711936,0,0
2020-03-30 15:30:00-04:00,55.0,20.0,48.0,0,1,1.2513349241621796,1.489574966489342,0,0,58.13980901855942,0,0
2020-03-31 09:30:00-04:00,54.18000030517578,16.0,44.0,0,1,1.1502096889469442,1.4217019109808624,0,0,54.618899054620336,0,0
2020-03-31 10:30:00-04:00,54.212398529052734,12.0,40.0,0,1,1.0604571870340536,1.349452966191501,0,0,54.73553459583589,0,0
2020-03-31 11:30:00-04:00,53.11000061035156,8.0,36.0,0,1,0.8901127183793207,1.257584916629065,0,0,50.02425997725355,0,0
2020-03-31 12:30:00-04:00,52.72999954223633,4.0,32.0,0,1,0.7161947421377377,1.1493068817307996,0,0,48.475367460084485,0,0
2020-03-31 13:30:00-04:00,52.79999923706055,4.0,28.000000000000004,0,1,0.5773564772377071,1.0349168008321812,0,0,48.78991919344042,0,0
2020-03-31 14:30:00-04:00,51.54499816894531,4.0,100.0,-1,0,0.3618864525548417,0.9003107311767133,0,0,43.64536293357692,0,0
2020-03-31 15:30:00-04:00,52.38999938964844,16.0,96.0,0,0,0.2563543487989577,0.7715194547011622,0,0,47.64802406905069,0,0
2020-04-01 09:30:00-04:00,48.97499847412109,12.0,100.0,0,0,-0.1016706414085391,0.596881435479222,0,0,36.39678481929767,0,0
2020-04-01 10:30:00-04:00,48.29999923706055,8.0,100.0,0,0,-0.4348620043120235,0.3905327475209729,0,0,34.65490832167133,0,0
2020-04-01 11:30:00-04:00,47.959999084472656,4.0,100.0,0,0,-0.7180761953481252,0.1688109589471533,0,0,33.77801064396337,0,0
2020-04-01 12:30:00-04:00,47.400001525878906,44.0,100.0,0,0,-0.9764566209725132,-0.0602425570367799,0,0,32.32709376309504,0,0
2020-04-01 13:30:00-04:00,47.700801849365234,40.0,96.0,0,0,-1.1437682491924548,-0.2769476954679149,0,0,33.967837792153674,0,0
2020-04-01 14:30:00-04:00,46.69499969482422,36.0,100.0,0,0,-1.3420533919014588,-0.4899688347546237,0,0,31.24036140147977,0,0
2020-04-01 15:30:00-04:00,46.810001373291016,32.0,96.0,0,0,-1.4729370206202643,-0.6865624719277519,0,0,31.91353977263596,0,0
2020-04-02 09:30:00-04:00,47.41999816894531,28.000000000000004,92.0,0,0,-1.5100348540586452,-0.8512569483539305,0,0,35.51959507403613,0,0
2020-04-02 10:30:00-04:00,46.34999847412109,24.0,100.0,0,0,-1.607247834783422,-1.0024551256398289,0,0,32.28910495654222,0,0
2020-04-02 11:30:00-04:00,46.5099983215332,20.0,96.0,0,0,-1.6523321157881057,-1.1324305236694845,0,0,33.26648842064955,0,0
2020-04-02 12:30:00-04:00,45.91999816894531,16.0,100.0,0,0,-1.7158901017869468,-1.2491224392929767,0,0,31.46295898254513,0,0
2020-04-02 13:30:00-04:00,45.380001068115234,12.0,100.0,0,0,-1.789208633313372,-1.3571396780970555,0,0,29.866964626980533,1,1
2020-04-02 14:30:00-04:00,45.27000045776367,8.0,100.0,0,0,-1.8350370627332,-1.4527191550242846,0,0,29.538260577460434,0,1
2020-04-02 15:30:00-04:00,45.86000061035156,4.0,96.0,0,0,-1.8029648848615665,-1.522768300991741,0,0,33.74981826018539,0,1
2020-04-03 09:30:00-04:00,43.90999984741211,12.0,100.0,0,0,-1.912846118218148,-1.6007838644370227,0,0,27.82930796329641,0,1
2020-04-03 10:30:00-04:00,43.11000061035156,8.0,100.0,0,0,-2.0409541904058486,-1.688817929630788,0,0,25.82755503376076,0,1
2020-04-03 11:30:00-04:00,42.790000915527344,4.0,100.0,0,0,-2.143592066602636,-1.7797727570251578,0,0,25.051337135999876,0,1
2020-04-03 12:30:00-04:00,42.869998931884766,8.0,96.0,0,0,-2.19319634930833,-1.8624574754817924,0,0,25.65289685198971,0,1
2020-04-03 13:30:00-04:00,43.57500076293945,4.0,92.0,0,0,-2.1508269506681685,-1.920131370519068,0,0,30.915393753651657,0,1
2020-04-03 14:30:00-04:00,43.34000015258789,4.0,88.0,0,0,-2.111867191867958,-1.958478534788846,0,0,30.14932315068897,0,1
2020-04-03 15:30:00-04:00,43.75,8.0,84.0,0,0,-2.024569761198244,-1.9716967800707257,0,0,33.25674890345796,0,1
2020-04-06 09:30:00-04:00,48.290000915527344,4.0,80.0,0,0,-1.570937003039468,-1.8915448246644744,1,1,56.39126985992704,0,1
2020-04-06 10:30:00-04:00,47.880001068115234,8.0,76.0,0,0,-1.2303308469759742,-1.7593020291267742,0,1,54.55228342653421,0,1
2020-04-06 11:30:00-04:00,49.31999969482422,4.0,72.0,0,0,-0.8345816223229434,-1.5743579477660083,0,1,59.54259579970102,0,1
2020-04-06 12:30:00-04:00,49.52000045776367,100.0,68.0,0,0,-0.499056309983402,-1.3592976202094873,0,1,60.19631790462248,0,1
2020-04-06 13:30:00-04:00,50.02000045776367,100.0,64.0,0,0,-0.1906070617403585,-1.1255595085156616,0,1,61.85570527624692,0,1
2020-04-06 14:30:00-04:00,50.88999938964844,100.0,60.0,0,0,0.1226292391330616,-0.875921758985917,0,1,64.61959511214619,0,1
2020-04-06 15:30:00-04:00,50.41999816894531,96.0,56.00000000000001,0,0,0.3291518362953738,-0.6349070399296588,0,1,62.00570261395933,0,1
2020-04-07 09:30:00-04:00,51.43999862670898,100.0,52.0,0,0,0.5685738297194121,-0.3942108659998447,0,1,65.28738734345247,0,1
2020-04-07 10:30:00-04:00,51.619998931884766,100.0,48.0,0,0,0.7640346884591693,-0.1625617551080419,0,1,65.84798633500185,0,1
2020-04-07 11:30:00-04:00,52.29410171508789,100.0,44.0,0,0,0.9622411708787836,0.0623988300893232,0,1,67.93639245091092,0,1
2020-04-07 12:30:00-04:00,51.54499816894531,96.0,40.0,0,0,1.0468078907929836,0.2592806422300553,0,1,63.30375286243533,0,1
2020-04-07 13:30:00-04:00,51.06999969482422,92.0,36.0,0,0,1.0632428171116215,0.4200730772063686,0,1,60.48715877734692,0,1
2020-04-07 14:30:00-04:00,50.095001220703125,88.0,32.0,0,0,0.9862248005697084,0.5333034218790366,0,1,55.07074127385468,0,1
2020-04-07 15:30:00-04:00,50.29999923706055,84.0,28.000000000000004,1,1,0.9309971387654484,0.612842165256319,0,1,55.96361695500792,0,1
2020-04-08 09:30:00-04:00,54.7400016784668,100.0,24.0,0,1,1.2313061781048802,0.7365349678260312,0,1,69.9108902978871,0,1
2020-04-08 10:30:00-04:00,56.06999969482422,100.0,20.0,0,1,1.5586557666061154,0.900959127582048,0,1,72.70015843647751,-1,0
2020-04-08 11:30:00-04:00,55.79499816894531,96.0,16.0,0,1,1.7754263393890355,1.0758525699434456,0,1,71.22983904519222,0,0
2020-04-08 12:30:00-04:00,56.22999954223633,100.0,12.0,0,1,1.959729019189304,1.2526278597926173,0,1,72.18802193970802,0,0
2020-04-08 13:30:00-04:00,56.40999984741211,100.0,8.0,0,1,2.096151610110212,1.4213326098561363,0,1,72.59475281596737,0,0
2020-04-08 14:30:00-04:00,56.56999969482422,100.0,4.0,0,1,2.19191115937047,1.575448319759003,0,1,72.97311031292094,0,0
2020-04-08 15:30:00-04:00,57.0,100.0,4.0,0,1,2.27625942134771,1.7156105400767443,0,1,74.01155367718587,0,0
2020-04-09 09:30:00-04:00,60.38999938964844,100.0,8.0,0,1,2.5868312654175227,1.8898546851449003,0,1,80.40402915486642,0,0
2020-04-09 10:30:00-04:00,59.84999847412109,96.0,4.0,0,1,2.757600229584945,2.0634037940329093,0,1,77.14868548557652,0,0
2020-04-09 11:30:00-04:00,59.72999954223633,92.0,4.0,0,1,2.850395369570485,2.2208021091404246,0,1,76.40835193408549,0,0
2020-04-09 12:30:00-04:00,61.09999847412109,100.0,8.0,0,1,2.9999026405406184,2.3766222154204635,0,1,78.89806200117295,0,0
2020-04-09 13:30:00-04:00,59.560001373291016,96.0,4.0,0,1,2.960002270544557,2.4932982264452823,0,1,69.96034142849601,0,0
2020-04-09 14:30:00-04:00,59.44499969482422,92.0,4.0,0,1,2.885835154224992,2.5718056120012243,0,1,69.32874057643659,0,0
2020-04-09 15:30:00-04:00,59.209999084472656,88.0,4.0,0,1,2.7760935169183725,2.612663192984654,0,1,67.97819297078016,0,0
2020-04-13 09:30:00-04:00,57.68000030517578,84.0,4.0,0,1,2.536426023621196,2.5974157591119624,-1,0,59.80915308411653,0,0
2020-04-13 10:30:00-04:00,57.3129997253418,80.0,32.0,0,1,2.2904708071352786,2.5360267687166256,0,0,58.008406153614665,0,0
2020-04-13 11:30:00-04:00,58.52000045776367,76.0,28.000000000000004,0,1,2.1679535784903976,2.46241213067138,0,0,62.05479319496732,0,0
2020-04-13 12:30:00-04:00,58.720001220703125,72.0,24.0,0,1,2.0632127499177457,2.382572254520653,0,0,62.69624845970793,0,0
2020-04-13 13:30:00-04:00,59.21989822387695,68.0,20.0,0,1,1.9975162747944355,2.3055610585754094,0,0,64.31981506831293,0,0
2020-04-13 14:30:00-04:00,59.13999938964844,64.0,16.0,0,1,1.9169072630665556,2.2278302994736388,0,0,63.841553328848704,0,0
2020-04-13 15:30:00-04:00,59.43999862670898,60.0,12.0,0,1,1.855838520503191,2.153431943679549,0,0,64.89698391539648,0,0
2020-04-14 09:30:00-04:00,61.5,100.0,8.0,0,1,1.9511740765294263,2.1129803702495247,0,0,71.12882550398132,0,0
2020-04-14 10:30:00-04:00,59.9900016784668,96.0,4.0,0,1,1.8831758674073955,2.067019469681099,0,0,62.38598339328595,0,0
2020-04-14 11:30:00-04:00,61.560001373291016,100.0,4.0,0,1,1.9336823644925616,2.040352048643392,0,0,66.93652676317856,0,0
2020-04-14 12:30:00-04:00,61.750099182128906,100.0,4.0,0,1,1.9663812131760707,2.025557881549928,0,0,67.45001042085731,0,0
2020-04-14 13:30:00-04:00,61.88999938964844,100.0,8.0,0,1,1.9807511970672564,2.0165965446533933,0,0,67.84577968836325,0,0
2020-04-14 14:30:00-04:00,62.2400016784668,100.0,4.0,0,1,1.9973574787445256,2.01274873147162,0,0,68.8657029273206,0,0
2020-04-14 15:30:00-04:00,62.40999984741211,100.0,4.0,0,1,2.00116729719678,2.010432444616652,0,0,69.37383909365465,0,0
2020-04-15 09:30:00-04:00,60.91999816894531,96.0,4.0,0,1,1.8624863396141933,1.98084322361616,0,0,60.11325307895563,0,0
2020-04-15 10:30:00-04:00,61.220001220703125,92.0,4.0,0,1,1.756540119544539,1.935982602801836,0,0,61.23527928129465,0,0
2020-04-15 11:30:00-04:00,61.06990051269531,88.0,4.0,0,1,1.6415424248962367,1.877094567220716,0,0,60.32098799824715,0,0
2020-04-15 12:30:00-04:00,60.60499954223633,84.0,36.0,0,1,1.4956513625010288,1.8008059262767788,0,0,57.45940469065,0,0
2020-04-15 13:30:00-04:00,60.77989959716797,80.0,32.0,0,1,1.3782569292514495,1.716296126871713,0,0,58.261614140773325,0,0
2020-04-15 14:30:00-04:00,61.04999923706055,76.0,28.000000000000004,0,1,1.2921210120330855,1.6314611039039877,0,0,59.53080665279522,0,0
2020-04-15 15:30:00-04:00,61.29999923706055,72.0,24.0,0,1,1.2298536009698822,1.5511396033171665,0,0,60.72136031984015,0,0
2020-04-16 09:30:00-04:00,57.85219955444336,68.0,20.0,0,1,0.8920150153301662,1.4193146857197665,0,0,42.25772417066197,0,0
2020-04-16 10:30:00-04:00,58.630001068115234,64.0,16.0,0,1,0.6792080958730935,1.271293367750432,0,0,46.22989627489692,0,0
2020-04-16 11:30:00-04:00,58.29999923706055,60.0,12.0,0,1,0.4784138323297355,1.1127174606662928,0,0,44.82109771884184,0,0
2020-04-16 12:30:00-04:00,57.52999877929688,56.00000000000001,8.0,0,1,0.2542198419561572,0.9410179369242656,0,0,41.63305879132571,0,0
2020-04-16 13:30:00-04:00,57.63010025024414,52.0,4.0,0,1,0.0836574900073472,0.7695458475408821,0,0,42.20855024118983,0,0
2020-04-16 14:30:00-04:00,56.91999816894531,48.0,100.0,0,1,-0.1075736639023929,0.5941219452522272,0,0,39.2519146725236,0,0
2020-04-16 15:30:00-04:00,57.290000915527344,44.0,96.0,0,1,-0.2266568427208355,0.4299661876576146,0,0,41.549412391976325,0,0
2020-04-17 09:30:00-04:00,59.88999938964844,40.0,92.0,0,1,-0.1099653598968899,0.3219798781467137,0,0,54.55573232004079,0,0
2020-04-17 10:30:00-04:00,60.65499877929688,36.0,88.0,0,1,0.043738349864725,0.266331572490316,0,0,57.548875091770505,0,0
2020-04-17 11:30:00-04:00,60.41999816894531,32.0,84.0,0,1,0.1449165541243928,0.2420485688171314,0,0,56.321671980706896,0,0
2020-04-17 12:30:00-04:00,60.67990112304688,28.000000000000004,80.0,-1,0,0.2432687554627222,0.2422926061462496,1,1,57.40355395207616,0,0
2020-04-17 13:30:00-04:00,60.880001068115234,24.0,76.0,0,0,0.3335154187336684,0.2605371686637334,0,1,58.26074767187975,0,0
2020-04-17 14:30:00-04:00,61.02999877929688,20.0,72.0,0,0,0.4123863778153307,0.2909070104940529,0,1,58.9279753788019,0,0
2020-04-17 15:30:00-04:00,61.09000015258789,16.0,68.0,0,0,0.474266738750785,0.3275789561453993,0,1,59.20887832634133,0,0
2020-04-20 09:30:00-04:00,61.119998931884766,12.0,64.0,0,0,0.5197368188720404,0.3660105286907276,0,1,59.35853861423769,0,0
2020-04-20 10:30:00-04:00,62.68000030517578,100.0,60.0,0,0,0.6738831528036755,0.4275850535133172,0,1,66.28577741937707,0,0
2020-04-20 11:30:00-04:00,62.82500076293945,100.0,56.00000000000001,0,0,0.7985404805454621,0.5017761389197462,0,1,66.85134669567259,0,0
2020-04-20 12:30:00-04:00,61.68709945678711,96.0,52.0,0,0,0.7963335478803515,0.5606876207118672,0,1,58.55048693718658,0,0
2020-04-20 13:30:00-04:00,61.125,92.0,48.0,0,0,0.7406896006881354,0.5966880167071208,0,1,54.92257246713065,0,0
2020-04-20 14:30:00-04:00,61.29069900512695,88.0,44.0,0,0,0.7018711626908214,0.617724645903861,0,1,55.79216773344437,0,0
2020-04-20 15:30:00-04:00,61.040000915527344,84.0,40.0,0,0,0.6434606167967658,0.622871840082442,0,1,54.09194261215099,0,0
2020-04-21 09:30:00-04:00,59.25,80.0,36.0,0,0,0.4475723882417313,0.5878119497143,-1,0,43.82306737246863,0,0
2020-04-21 10:30:00-04:00,56.93999862670898,76.0,32.0,0,0,0.1047245510401637,0.4911944699794727,0,0,34.67464861045906,0,0
2020-04-21 11:30:00-04:00,57.5,72.0,28.000000000000004,1,1,-0.1204093947787683,0.3688736970278246,0,0,38.050937054023485,0,0
2020-04-21 12:30:00-04:00,57.470001220703125,68.0,24.0,0,1,-0.2978172675463,0.2355355041129996,0,0,37.937819676013454,0,0
2020-04-21 13:30:00-04:00,58.95000076293945,64.0,20.0,0,1,-0.3153554691368043,0.1253573094630388,0,0,46.40318386716476,0,0
2020-04-21 14:30:00-04:00,57.6349983215332,60.0,16.0,0,1,-0.4304029105049451,0.014205265469442,0,0,41.0459719813462,0,0
2020-04-21 15:30:00-04:00,57.380001068115234,56.00000000000001,12.0,0,1,-0.5359765795360616,-0.0958311035316586,0,0,40.07967882560039,0,0
2020-04-22 09:30:00-04:00,58.560001373291016,52.0,8.0,0,1,-0.518451918910678,-0.1803552666074625,0,0,46.37135657692735,0,0
2020-04-22 10:30:00-04:00,59.43999862670898,48.0,4.0,0,1,-0.4286142766219996,-0.2300070686103699,0,0,50.54208598090017,0,0
2020-04-22 11:30:00-04:00,60.0099983215332,44.0,68.0,0,1,-0.3078741051378131,-0.2455804759158586,0,0,53.08707384066006,0,0
2020-04-22 12:30:00-04:00,60.38999938964844,40.0,64.0,0,1,-0.1794550923573794,-0.2323553992041628,1,1,54.758479950812905,0,0
2020-04-22 13:30:00-04:00,60.36690139770508,36.0,60.0,0,1,-0.0786394082843457,-0.2016122010201994,0,1,54.63107002544806,0,0
2020-04-22 14:30:00-04:00,60.66999816894531,32.0,56.00000000000001,0,1,0.0254220741884338,-0.1562053459784727,0,1,56.07535181979509,0,0
2020-04-22 15:30:00-04:00,60.900001525878906,28.000000000000004,52.0,0,1,0.1250098615884454,-0.0999623044650891,0,1,57.189095747941614,0,0
2020-04-23 09:30:00-04:00,61.900001525878906,24.0,48.0,0,1,0.2813819473110897,-0.0236934541098533,0,1,61.73227816522409,0,0
2020-04-23 10:30:00-04:00,62.540000915527344,20.0,44.0,0,1,0.4517431401733205,0.0713938647467814,0,1,64.3405041418691,0,0
2020-04-23 11:30:00-04:00,63.380001068115234,100.0,40.0,0,1,0.6470774984322247,0.18653059148387,0,1,67.47399097533301,0,0
2020-04-23 12:30:00-04:00,62.29999923706055,96.0,36.0,0,1,0.7065891430417395,0.2905423017954439,0,1,60.15495485242975,0,0
2020-04-23 13:30:00-04:00,62.560001373291016,92.0,32.0,0,1,0.7659036886539923,0.3856145791671536,0,1,61.24484829825293,0,0
2020-04-23 14:30:00-04:00,62.22999954223633,88.0,28.000000000000004,0,1,0.7773220191931003,0.4639560671723429,0,1,59.037544452226605,0,0
2020-04-23 15:30:00-04:00,61.82749938964844,84.0,24.0,0,1,0.7453013597885914,0.5202251256955926,0,1,56.36904207269011,0,0
2020-04-24 09:30:00-04:00,61.72999954223633,80.0,20.0,0,1,0.7039427201791,0.5569686445922941,0,1,55.71212342461196,0,0
2020-04-24 10:30:00-04:00,61.28829956054688,76.0,16.0,0,1,0.6282817621716035,0.571231268108156,0,1,52.714943533397104,0,0
2020-04-24 11:30:00-04:00,61.91999816894531,72.0,12.0,0,1,0.6122352394776058,0.579432062382046,0,1,56.333064136457416,0,0
2020-04-24 12:30:00-04:00,61.72999954223633,68.0,8.0,0,1,0.5775295521653305,0.579051560338703,-1,0,54.97063137751535,0,0
2020-04-24 13:30:00-04:00,61.84999847412109,64.0,4.0,0,1,0.5533295176161488,0.5739071517941922,0,0,55.69937234378983,0,0
2020-04-24 14:30:00-04:00,62.13999938964844,60.0,20.0,0,1,0.5511976032665018,0.5693652420886541,0,0,57.48988058170464,0,0
2020-04-24 15:30:00-04:00,61.97499847412109,56.00000000000001,16.0,0,1,0.5300833796369204,0.5615088695983074,0,0,56.1005511361654,0,0
2020-04-27 09:30:00-04:00,63.56999969482422,100.0,12.0,0,1,0.6347366251155648,0.5761544207017589,1,1,64.92472842809505,0,0
2020-04-27 10:30:00-04:00,63.95000076293945,100.0,8.0,0,1,0.7398099183161122,0.6088855202246296,0,1,66.64495318181989,0,0
2020-04-27 11:30:00-04:00,63.76549911499024,96.0,4.0,0,1,0.7989833365904957,0.6469050834978028,0,1,64.97864653326242,0,0
2020-04-27 12:30:00-04:00,63.5099983215332,92.0,4.0,0,1,0.815857223947468,0.6806955115877359,0,1,62.64284561580836,0,0
2020-04-27 13:30:00-04:00,63.48139953613281,88.0,4.0,0,1,0.8174986032527798,0.7080561299207447,0,1,62.37257498419652,0,0
2020-04-27 14:30:00-04:00,63.77000045776367,84.0,4.0,0,1,0.8324906565337358,0.732943035243343,0,1,64.05783315999639,0,0
2020-04-27 15:30:00-04:00,63.63999938964844,80.0,8.0,0,1,0.8243790386388596,0.7512302359224463,0,1,62.69565694897928,0,0
2020-04-28 09:30:00-04:00,62.29999923706055,76.0,4.0,0,1,0.70173455046762,0.7413310988314812,-1,0,50.72259739115118,0,0
2020-04-28 10:30:00-04:00,61.665000915527344,72.0,4.0,0,1,0.5469934523140765,0.7024635695280004,0,0,46.218233761725486,0,0
2020-04-28 11:30:00-04:00,61.77999877929688,68.0,4.0,0,1,0.4286976243484588,0.6477103804920921,0,0,47.13384592769511,0,0
2020-04-28 12:30:00-04:00,62.12689971923828,64.0,36.0,0,1,0.3588032742926828,0.5899289592522102,0,0,49.90445944185184,0,0
2020-04-28 13:30:00-04:00,62.34000015258789,60.0,32.0,0,1,0.3169532821880665,0.5353338238393816,0,0,51.58310387716692,0,0
2020-04-28 14:30:00-04:00,62.2599983215332,56.00000000000001,28.000000000000004,0,1,0.2741709111708204,0.4831012413056693,0,0,50.893621326500025,0,0
2020-04-28 15:30:00-04:00,61.75,52.0,24.0,0,1,0.1968438779019976,0.425849768624935,0,0,46.615982134211336,0,0
2020-04-29 09:30:00-04:00,66.06999969482422,100.0,20.0,0,1,0.4786321451229298,0.436406243924534,1,1,69.78365400524066,0,0
2020-04-29 10:30:00-04:00,65.5,96.0,16.0,0,1,0.6484818700522226,0.4788213691500717,0,1,65.73031928670397,0,0
