Datetime,Close,ao,ao_signal,ao_position
2020-02-05 10:30:00-05:00,79.47000122070312,3.289549614401423,0,1
2020-02-05 11:30:00-05:00,79.26000213623047,2.8054327123305427,0,1
2020-02-05 12:30:00-05:00,78.81999969482422,2.2423448899212985,0,1
2020-02-05 13:30:00-05:00,78.53500366210938,1.6645655912511472,0,1
2020-02-05 14:30:00-05:00,78.13999938964844,1.2502863266888795,0,1
2020-02-05 15:30:00-05:00,78.38999938964844,0.9460067300235409,0,1
2020-02-06 09:30:00-05:00,78.48999786376953,0.6599326863008486,0,1
2020-02-06 10:30:00-05:00,78.68000030517578,0.45393827101763407,0,1
2020-02-06 11:30:00-05:00,78.69999694824219,0.3342377606560234,0,1
2020-02-06 12:30:00-05:00,79.06500244140625,0.32728159287395897,0,1
2020-02-06 13:30:00-05:00,78.44999694824219,0.32570812000946603,0,1
2020-02-06 14:30:00-05:00,78.37000274658203,0.24309061835793955,0,1
2020-02-06 15:30:00-05:00,78.5,0.1364836524514601,0,1
2020-02-07 09:30:00-05:00,78.5199966430664,0.0004939808565040948,0,1
2020-02-07 10:30:00-05:00,79.87999725341797,-0.0656388451071308,-1,0
2020-02-07 11:30:00-05:00,79.58999633789062,-0.014183515660903367,0,0
2020-02-07 12:30:00-05:00,79.4000015258789,0.06693397970759918,1,1
2020-02-07 13:30:00-05:00,79.12999725341797,0.10234538807587512,0,1
2020-02-07 14:30:00-05:00,78.97000122070312,0.08122794207405093,0,1
2020-02-07 15:30:00-05:00,78.8499984741211,-0.05441851896397054,-1,0
2020-02-10 09:30:00-05:00,79.98999786376953,-0.16330052544088858,0,0
2020-02-10 10:30:00-05:00,80.15789794921875,-0.10762688131893583,0,0
2020-02-10 11:30:00-05:00,80.41999816894531,0.03881144804113035,1,1
2020-02-10 12:30:00-05:00,80.37000274658203,0.25663528442382244,0,1
2020-02-10 13:30:00-05:00,80.44000244140625,0.5200475131764222,0,1
2020-02-10 14:30:00-05:00,80.08499908447266,0.6703126570757689,0,1
2020-02-10 15:30:00-05:00,80.16999816894531,0.6916139714858218,0,1
2020-02-11 09:30:00-05:00,81.16380310058594,0.7851515152875095,0,1
2020-02-11 10:30:00-05:00,80.88999938964844,0.9200640285716304,0,1
2020-02-11 11:30:00-05:00,80.3499984741211,0.9829898161046629,0,1
2020-02-11 12:30:00-05:00,80.45999908447266,1.0397246865665153,0,1
2020-02-11 13:30:00-05:00,80.05509948730469,1.1023509754854075,0,1
2020-02-11 14:30:00-05:00,79.83000183105469,0.9960824629839777,0,1
2020-02-11 15:30:00-05:00,79.88500213623047,0.7696290408863717,0,1
2020-02-12 09:30:00-05:00,80.1426010131836,0.6301895365995449,0,1
2020-02-12 10:30:00-05:00,80.4800033569336,0.583617849910965,0,1
2020-02-12 11:30:00-05:00,80.6500015258789,0.6002554949592138,0,1
2020-02-12 12:30:00-05:00,80.45020294189453,0.6666893229764952,0,1
2020-02-12 13:30:00-05:00,80.375,0.7166768691119074,0,1
2020-02-12 14:30:00-05:00,80.16500091552734,0.7089460260727805,0,1
2020-02-12 15:30:00-05:00,79.9800033569336,0.6131712072035924,0,1
2020-02-13 09:30:00-05:00,82.32499694824219,0.6551560121424131,0,1
2020-02-13 10:30:00-05:00,81.76000213623047,0.8550325057085786,0,1
2020-02-13 11:30:00-05:00,81.80500030517578,1.0437182931338924,0,1
2020-02-13 12:30:00-05:00,81.67500305175781,1.249997890696804,0,1
2020-02-13 13:30:00-05:00,81.3499984741211,1.4467475891113253,0,1
2020-02-13 14:30:00-05:00,81.2300033569336,1.3902771669275609,0,1
2020-02-13 15:30:00-05:00,81.0,1.1281598483815003,0,1
2020-02-14 09:30:00-05:00,81.52200317382812,0.9632421381333245,0,1
2020-02-14 10:30:00-05:00,82.15730285644531,0.9212707519531307,0,1
2020-02-14 11:30:00-05:00,81.88999938964844,0.9491287007051454,0,1
2020-02-14 12:30:00-05:00,81.51000213623047,0.959510982737811,0,1
2020-02-14 13:30:00-05:00,81.52999877929688,0.9678636438706292,0,1
2020-02-14 14:30:00-05:00,81.58999633789062,0.9497217290541755,0,1
2020-02-14 15:30:00-05:00,81.87999725341797,0.8607022902544799,0,1
2020-02-18 09:30:00-05:00,82.05079650878906,0.7934205896714133,0,1
2020-02-18 10:30:00-05:00,82.30000305175781,0.8330165189855165,0,1
2020-02-18 11:30:00-05:00,82.1677017211914,0.9217030244715119,0,1
2020-02-18 12:30:00-05:00,82.0979995727539,0.9854545817655662,0,1
2020-02-18 13:30:00-05:00,82.30000305175781,1.0212995865765748,0,1
2020-02-18 14:30:00-05:00,82.3499984741211,1.0285879471722836,0,1
2020-02-18 15:30:00-05:00,82.42500305175781,1.0204022575827167,0,1
2020-02-19 09:30:00-05:00,85.37899780273438,1.2694701250861726,0,1
2020-02-19 10:30:00-05:00,85.45500183105469,1.7852116977467318,0,1
2020-02-19 11:30:00-05:00,85.7593994140625,2.313845623240752,0,1
2020-02-19 12:30:00-05:00,86.2699966430664,2.88245717216941,0,1
2020-02-19 13:30:00-05:00,86.1500015258789,3.46262011808507,0,1
2020-02-19 14:30:00-05:00,86.1500015258789,3.7271468218635135,0,1
2020-02-19 15:30:00-05:00,85.25,3.6165058584774243,0,1
2020-02-20 09:30:00-05:00,86.79000091552734,3.5311629351447635,0,1
2020-02-20 10:30:00-05:00,83.00599670410156,3.1803820217356957,0,1
2020-02-20 11:30:00-05:00,82.9749984741211,2.4647053886862267,0,1
2020-02-20 12:30:00-05:00,83.83999633789062,1.8281193901510733,0,1
2020-02-20 13:30:00-05:00,84.61000061035156,1.4167954613180598,0,1
2020-02-20 14:30:00-05:00,85.36319732666016,1.065582903693695,0,1
2020-02-20 15:30:00-05:00,85.73999786376953,1.066917441872988,0,1
2020-02-21 09:30:00-05:00,84.41999816894531,1.395479336906888,0,1
2020-02-21 10:30:00-05:00,83.91000366210938,1.4769065183751735,0,1
2020-02-21 11:30:00-05:00,83.93000030517578,1.351789564244882,0,1
2020-02-21 12:30:00-05:00,83.38999938964844,1.023308002247532,0,1
2020-02-21 13:30:00-05:00,83.51499938964844,0.5398854648365727,0,1
2020-02-21 14:30:00-05:00,83.0199966430664,0.11407674901626308,0,1
2020-02-21 15:30:00-05:00,83.4800033569336,-0.12742338741527703,-1,0
2020-02-24 09:30:00-05:00,79.36000061035156,-0.6150807100183897,0,0
2020-02-24 10:30:00-05:00,79.55999755859375,-1.379679332059979,0,0
2020-02-24 11:30:00-05:00,78.41500091552734,-2.1928999059340555,0,0
2020-02-24 12:30:00-05:00,79.12000274658203,-3.0119433010325736,0,0
2020-02-24 13:30:00-05:00,79.38999938964844,-3.743149072983698,0,0
2020-02-24 14:30:00-05:00,79.9800033569336,-4.029855212043316,0,0
2020-02-24 15:30:00-05:00,80.22000122070312,-3.8469900243422614,0,0
2020-02-25 09:30:00-05:00,78.48999786376953,-3.690537015129536,0,0
2020-02-25 10:30:00-05:00,77.5,-3.720365434534415,0,0
2020-02-25 11:30:00-05:00,77.58000183105469,-3.928281649421237,0,0
2020-02-25 12:30:00-05:00,77.41000366210938,-4.227928475772629,0,0
2020-02-25 13:30:00-05:00,75.95999908447266,-4.745046323888445,0,0
2020-02-25 14:30:00-05:00,76.73999786376953,-5.168472940781541,0,0
2020-02-25 15:30:00-05:00,77.02999877929688,-5.184090647977939,0,0
2020-02-26 09:30:00-05:00,78.08000183105469,-4.949855490291824,0,0
2020-02-26 10:30:00-05:00,78.45999908447266,-4.579055943208587,0,0
2020-02-26 11:30:00-05:00,77.58499908447266,-4.076491726146017,0,0
2020-02-26 12:30:00-05:00,77.91000366210938,-3.548094154806705,0,0
2020-02-26 13:30:00-05:00,77.37000274658203,-3.1467991099638084,0,0
2020-02-26 14:30:00-05:00,77.67500305175781,-2.9127839481129456,0,0
2020-02-26 15:30:00-05:00,76.66000366210938,-2.8729158064898286,0,0
2020-02-27 09:30:00-05:00,81.86830139160156,-2.4588837567497706,0,0
2020-02-27 10:30:00-05:00,83.45999908447266,-1.4659555322983664,0,0
2020-02-27 11:30:00-05:00,84.56999969482422,-0.20882400063906914,0,0
2020-02-27 12:30:00-05:00,84.79000091552734,1.209293073766375,1,1
2020-02-27 13:30:00-05:00,82.1084976196289,2.51085842356963,0,1
2020-02-27 14:30:00-05:00,80.86000061035156,3.0745056376737665,0,1
2020-02-27 15:30:00-05:00,79.37000274658203,2.710705229815318,0,1
2020-02-28 09:30:00-05:00,79.63999938964844,1.945764384550202,0,1
2020-02-28 10:30:00-05:00,82.13999938964844,1.2768819247975074,0,1
2020-02-28 11:30:00-05:00,82.83399963378906,1.1189319834989675,0,1
2020-02-28 12:30:00-05:00,83.2665023803711,1.4439631966983484,0,1
2020-02-28 13:30:00-05:00,82.5,2.008914476282456,0,1
2020-02-28 14:30:00-05:00,81.7300033569336,2.564296901927264,0,1
2020-02-28 15:30:00-05:00,83.38999938964844,2.8647679048426085,0,1
2020-03-02 09:30:00-05:00,80.3499984741211,2.6704854404225102,0,1
2020-03-02 10:30:00-05:00,81.83000183105469,2.216597007302667,0,1
2020-03-02 11:30:00-05:00,81.52999877929688,1.8902851104736271,0,1
2020-03-02 12:30:00-05:00,80.9000015258789,1.6526377734015938,0,1
2020-03-02 13:30:00-05:00,80.9446029663086,1.288706745820889,0,1
2020-03-02 14:30:00-05:00,79.92949676513672,0.9922037685618648,0,1
2020-03-02 15:30:00-05:00,80.69999694824219,0.8089252471923771,0,1
2020-03-03 09:30:00-05:00,77.26000213623047,0.23995448841768052,0,1
2020-03-03 10:30:00-05:00,77.42890167236328,-0.5284037197337454,-1,0
2020-03-03 11:30:00-05:00,79.0999984741211,-1.0826049580293642,0,0
2020-03-03 12:30:00-05:00,77.61190032958984,-1.5479705810546847,0,0
2020-03-03 13:30:00-05:00,77.19499969482422,-2.1612138187184087,0,0
2020-03-03 14:30:00-05:00,78.47000122070312,-2.418581345502062,0,0
2020-03-03 15:30:00-05:00,78.80000305175781,-2.192236058852245,0,0
2020-03-04 09:30:00-05:00,76.56500244140625,-2.291346179737772,0,0
2020-03-04 10:30:00-05:00,77.58000183105469,-2.5200945461497497,0,0
2020-03-04 11:30:00-05:00,77.97019958496094,-2.44657615212833,0,0
2020-03-04 12:30:00-05:00,78.85540008544922,-2.353245589312394,0,0
2020-03-04 13:30:00-05:00,78.91000366210938,-2.343711493997006,0,0
2020-03-04 14:30:00-05:00,79.18000030517578,-2.1264321944292846,0,0
2020-03-04 15:30:00-05:00,79.21700286865234,-1.699301394294281,0,0
2020-03-05 09:30:00-05:00,78.1500015258789,-1.400543212890625,0,0
2020-03-05 10:30:00-05:00,78.91000366210938,-1.2157792259665001,0,0
2020-03-05 11:30:00-05:00,78.04499816894531,-1.1143929649801692,0,0
2020-03-05 12:30:00-05:00,77.80000305175781,-1.1763418085434836,0,0
2020-03-05 13:30:00-05:00,77.02999877929688,-1.4133581722483939,0,0
2020-03-05 14:30:00-05:00,75.83000183105469,-1.7556761573342783,0,0
2020-03-05 15:30:00-05:00,76.32209777832031,-2.145615207447733,0,0
2020-03-06 09:30:00-05:00,73.05000305175781,-2.721436220056873,0,0
2020-03-06 10:30:00-05:00,71.8499984741211,-3.520730343986969,0,0
2020-03-06 11:30:00-05:00,70.35489654541016,-4.431835039924167,0,0
2020-03-06 12:30:00-05:00,71.55000305175781,-5.176439217960137,0,0
2020-03-06 13:30:00-05:00,71.20059967041016,-5.800715367934274,0,0
2020-03-06 14:30:00-05:00,71.62010192871094,-6.1279243918026225,0,0
2020-03-06 15:30:00-05:00,73.08000183105469,-5.867915725708002,0,0
2020-03-09 09:30:00-04:00,66.87000274658203,-5.766493068021887,0,0
2020-03-09 10:30:00-04:00,64.86000061035156,-6.3188356736127105,0,0
2020-03-09 11:30:00-04:00,65.9124984741211,-7.051094548842485,0,0
2020-03-09 12:30:00-04:00,66.5199966430664,-7.657384176815256,0,0
2020-03-09 13:30:00-04:00,64.51000213623047,-8.585510837330546,0,0
2020-03-09 14:30:00-04:00,66.16000366210938,-9.072930010627289,0,0
2020-03-09 15:30:00-04:00,65.83000183105469,-8.665018126543842,0,0
2020-03-10 09:30:00-04:00,67.1500015258789,-8.125019163243905,0,0
2020-03-10 10:30:00-04:00,64.0811996459961,-7.873123572854425,0,0
2020-03-10 11:30:00-04:00,64.86000061035156,-7.673610799452831,0,0
2020-03-10 12:30:00-04:00,66.55000305175781,-7.2555390077478705,0,0
2020-03-10 13:30:00-04:00,65.41000366210938,-6.909936029770805,0,0
2020-03-10 14:30:00-04:00,66.54000091552734,-6.640582971011895,0,0
2020-03-10 15:30:00-04:00,67.25,-6.067423517563768,0,0
2020-03-11 09:30:00-04:00,65.12000274658203,-5.4043226578656345,0,0
2020-03-11 10:30:00-04:00,64.01000213623047,-5.2437902338364495,0,0
2020-03-11 11:30:00-04:00,64.5999984741211,-5.163855563893037,0,0
2020-03-11 12:30:00-04:00,63.595001220703125,-5.1044971690458425,0,0
2020-03-11 13:30:00-04:00,62.31999969482422,-5.41883535946117,0,0
2020-03-11 14:30:00-04:00,61.689998626708984,-5.749144554138184,0,0
2020-03-11 15:30:00-04:00,62.45000076293945,-5.759512676912195,0,0
2020-03-12 09:30:00-04:00,56.13999938964844,-6.195777354520914,0,0
2020-03-12 10:30:00-04:00,56.529998779296875,-7.097027453254249,0,0
2020-03-12 11:30:00-04:00,55.95000076293945,-7.802806977664723,0,0
2020-03-12 12:30:00-04:00,56.13999938964844,-8.366277358111219,0,0
2020-03-12 13:30:00-04:00,55.52360153198242,-9.008087797725906,0,0
2020-03-12 14:30:00-04:00,54.43000030517578,-9.251161485559805,0,0
2020-03-12 15:30:00-04:00,53.58000183105469,-9.108894931568827,0,0
2020-03-13 09:30:00-04:00,53.470001220703125,-9.095276955997242,0,0
2020-03-13 10:30:00-04:00,53.349998474121094,-9.101910894057333,0,0
2020-03-13 11:30:00-04:00,53.2599983215332,-9.08822861839743,0,0
2020-03-13 12:30:00-04:00,55.369998931884766,-8.718815466936896,0,0
2020-03-13 13:30:00-04:00,55.099998474121094,-7.9970702900605986,0,0
2020-03-13 14:30:00-04:00,54.56999969482422,-7.219922166712145,0,0
2020-03-13 15:30:00-04:00,57.775001525878906,-6.261466082404638,0,0
2020-03-16 09:30:00-04:00,45.79999923706055,-6.1509215298820905,0,0
2020-03-16 10:30:00-04:00,48.42409896850586,-7.054034951153923,0,0
2020-03-16 11:30:00-04:00,48.83000183105469,-7.858295283598061,0,0
2020-03-16 12:30:00-04:00,45.79999923706055,-8.827000909693105,0,0
2020-03-16 13:30:00-04:00,46.529998779296875,-10.264677586274985,0,0
2020-03-16 14:30:00-04:00,45.45000076293945,-10.835795267890475,0,0
2020-03-16 15:30:00-04:00,41.209999084472656,-10.911028581507068,0,0
2020-03-17 09:30:00-04:00,42.33000183105469,-11.581097389669978,0,0
2020-03-17 10:30:00-04:00,43.40999984741211,-11.834785584842457,0,0
2020-03-17 11:30:00-04:00,43.939998626708984,-11.684844286301555,0,0
2020-03-17 12:30:00-04:00,43.130001068115234,-11.515697108998019,0,0
2020-03-17 13:30:00-04:00,43.947601318359375,-10.814048587574675,0,0
2020-03-17 14:30:00-04:00,43.9900016784668,-9.699988410052129,0,0
2020-03-17 15:30:00-04:00,44.72999954223633,-8.760076668683219,0,0
2020-03-18 09:30:00-04:00,41.33000183105469,-8.255693974214438,0,0
2020-03-18 10:30:00-04:00,39.279998779296875,-8.19581152972053,0,0
2020-03-18 11:30:00-04:00,38.38999938964844,-8.39355722315171,0,0
2020-03-18 12:30:00-04:00,33.119998931884766,-9.236244123122269,0,0
2020-03-18 13:30:00-04:00,36.880001068115234,-10.31397956399357,0,0
2020-03-18 14:30:00-04:00,36.630001068115234,-10.82442070456112,0,0
2020-03-18 15:30:00-04:00,39.46009826660156,-10.651412290685315,0,0
2020-03-19 09:30:00-04:00,42.58599853515625,-9.763450936710129,0,0
2020-03-19 10:30:00-04:00,42.880001068115234,-7.9705861035515255,0,0
2020-03-19 11:30:00-04:00,41.54999923706055,-6.120821369395536,0,0
2020-03-19 12:30:00-04:00,40.625,-4.820665752186493,0,0
2020-03-19 13:30:00-04:00,41.232601165771484,-3.8307390886194597,0,0
2020-03-19 14:30:00-04:00,41.04999923706055,-3.4287445853738205,0,0
2020-03-19 15:30:00-04:00,39.9900016784668,-3.488844422733081,0,0
2020-03-20 09:30:00-04:00,40.5458984375,-3.4917235654943113,0,0
2020-03-20 10:30:00-04:00,41.599998474121094,-3.134867623273067,0,0
2020-03-20 11:30:00-04:00,40.67499923706055,-2.7055544460520977,0,0
2020-03-20 12:30:00-04:00,39.709999084472656,-2.4528881970573835,0,0
2020-03-20 13:30:00-04:00,39.29999923706055,-2.2050061057595656,0,0
2020-03-20 14:30:00-04:00,39.279998779296875,-1.9040521509507116,0,0
2020-03-20 15:30:00-04:00,38.0099983215332,-2.0030979605282013,0,0
2020-03-23 09:30:00-04:00,37.37220001220703,-2.415291135451376,0,0
2020-03-23 10:30:00-04:00,36.189998626708984,-2.7491607778212597,0,0
2020-03-23 11:30:00-04:00,37.965301513671875,-2.9335320528815814,0,0
2020-03-23 12:30:00-04:00,39.27000045776367,-2.8460208331837435,0,0
2020-03-23 13:30:00-04:00,39.61000061035156,-2.4943734000710904,0,0
2020-03-23 14:30:00-04:00,39.150001525878906,-2.0404165828929166,0,0
2020-03-23 15:30:00-04:00,40.0099983215332,-1.4162246816298492,0,0
2020-03-24 09:30:00-04:00,47.290000915527344,-0.12469591252944667,0,0
2020-03-24 10:30:00-04:00,47.63999938964844,1.5333033056820113,1,1
2020-03-24 11:30:00-04:00,48.7400016784668,3.146391520780675,0,1
2020-03-24 12:30:00-04:00,47.494998931884766,4.759223747253415,0,1
2020-03-24 13:30:00-04:00,46.22999954223633,6.130614852905275,0,1
2020-03-24 14:30:00-04:00,46.349998474121094,6.601850072075344,0,1
2020-03-24 15:30:00-04:00,46.36000061035156,6.2820558660170605,0,1
2020-03-25 09:30:00-04:00,50.939998626708984,6.128614526636461,0,1
2020-03-25 10:30:00-04:00,54.26499938964844,6.620687798892746,0,1
2020-03-25 11:30:00-04:00,55.04999923706055,7.623731927310715,0,1
2020-03-25 12:30:00-04:00,56.47999954223633,8.90799672743853,0,1
2020-03-25 13:30:00-04:00,55.599998474121094,10.277790798860437,0,1
2020-03-25 14:30:00-04:00,54.36000061035156,11.045704022575833,0,1
2020-03-25 15:30:00-04:00,52.3849983215332,10.836484965156103,0,1
2020-03-26 09:30:00-04:00,57.65629959106445,10.547713448019586,0,1
2020-03-26 10:30:00-04:00,57.099998474121094,10.424368409549487,0,1
2020-03-26 11:30:00-04:00,57.099998474121094,10.165412454044116,0,1
2020-03-26 12:30:00-04:00,54.81269836425781,9.918695528366989,0,1
2020-03-26 13:30:00-04:00,54.68000030517578,9.793316998201256,0,1
2020-03-26 14:30:00-04:00,55.189998626708984,9.352216541065886,0,1
2020-03-26 15:30:00-04:00,56.040000915527344,8.548202873678768,0,1
2020-03-27 09:30:00-04:00,52.13999938964844,7.5633487477022,0,1
2020-03-27 10:30:00-04:00,52.290000915527344,6.489270232705515,0,1
2020-03-27 11:30:00-04:00,52.2400016784668,5.637927032919485,0,1
2020-03-27 12:30:00-04:00,53.2599983215332,4.811368291518271,0,1
2020-03-27 13:30:00-04:00,53.439998626708984,3.944838636061725,0,1
2020-03-27 14:30:00-04:00,54.121700286865234,3.4378364114200366,0,1
2020-03-27 15:30:00-04:00,53.34000015258789,3.269249040940231,0,1
2020-03-30 09:30:00-04:00,52.185001373291016,2.8987077152027823,0,1
2020-03-30 10:30:00-04:00,54.03229904174805,2.4989377526675938,0,1
2020-03-30 11:30:00-04:00,54.96500015258789,2.261579782822551,0,1
2020-03-30 12:30:00-04:00,55.189998626708984,2.0609833324656748,0,1
2020-03-30 13:30:00-04:00,54.939998626708984,1.866489556256461,0,1
2020-03-30 14:30:00-04:00,54.619998931884766,1.8229303696576267,0,1
2020-03-30 15:30:00-04:00,55.0,1.8349649317124346,0,1
2020-03-31 09:30:00-04:00,54.18000030517578,1.6436762192670074,0,1
2020-03-31 10:30:00-04:00,54.212398529052734,1.290763316434976,0,1
2020-03-31 11:30:00-04:00,53.11000061035156,0.8469535266651889,0,1
2020-03-31 12:30:00-04:00,52.72999954223633,0.29679199667538114,0,1
2020-03-31 13:30:00-04:00,52.79999923706055,-0.3026492062736921,-1,0
2020-03-31 14:30:00-04:00,51.54499816894531,-0.9572524126838289,0,0
2020-03-31 15:30:00-04:00,52.38999938964844,-1.5005660449757343,0,0
2020-04-01 09:30:00-04:00,48.974998474121094,-2.039835582059972,0,0
2020-04-01 10:30:00-04:00,48.29999923706055,-2.7192769892075503,0,0
2020-04-01 11:30:00-04:00,47.959999084472656,-3.421718204722687,0,0
2020-04-01 12:30:00-04:00,47.400001525878906,-4.074335569493911,0,0
2020-04-01 13:30:00-04:00,47.700801849365234,-4.73923740386963,0,0
2020-04-01 14:30:00-04:00,46.69499969482422,-5.25455119189094,0,0
2020-04-01 15:30:00-04:00,46.810001373291016,-5.388370020249312,0,0
2020-04-02 09:30:00-04:00,47.41999816894531,-5.289512566959154,0,0
2020-04-02 10:30:00-04:00,46.349998474121094,-5.148071782729204,0,0
2020-04-02 11:30:00-04:00,46.5099983215332,-5.091965675354004,0,0
2020-04-02 12:30:00-04:00,45.91999816894531,-5.037624089858113,0,0
2020-04-02 13:30:00-04:00,45.380001068115234,-4.98503604215734,0,0
2020-04-02 14:30:00-04:00,45.27000045776367,-5.040388814140769,0,0
2020-04-02 15:30:00-04:00,45.86000061035156,-5.0536530887379385,0,0
2020-04-03 09:30:00-04:00,43.90999984741211,-5.1470644894768185,0,0
2020-04-03 10:30:00-04:00,43.11000061035156,-5.430564061333158,0,0
2020-04-03 11:30:00-04:00,42.790000915527344,-5.682328560773065,0,0
2020-04-03 12:30:00-04:00,42.869998931884766,-5.871917006548713,0,0
2020-04-03 13:30:00-04:00,43.57500076293945,-6.029877449484431,0,0
2020-04-03 14:30:00-04:00,43.34000015258789,-6.013220057767981,0,0
2020-04-03 15:30:00-04:00,43.75,-5.735117126913629,0,0
2020-04-06 09:30:00-04:00,48.290000915527344,-4.912627489426555,0,0
2020-04-06 10:30:00-04:00,47.880001068115234,-3.6729905521168433,0,0
2020-04-06 11:30:00-04:00,49.31999969482422,-2.4069757685941866,0,0
2020-04-06 12:30:00-04:00,49.52000045776367,-1.0484464757582685,0,0
2020-04-06 13:30:00-04:00,50.02000045776367,0.343906492345468,1,1
2020-04-06 14:30:00-04:00,50.88999938964844,1.35899460736443,0,1
2020-04-06 15:30:00-04:00,50.41999816894531,1.9887294993681124,0,1
2020-04-07 09:30:00-04:00,51.439998626708984,2.5507938385009794,0,1
2020-04-07 10:30:00-04:00,51.619998931884766,3.0354759552899537,0,1
2020-04-07 11:30:00-04:00,52.29410171508789,3.5012079799876474,0,1
2020-04-07 12:30:00-04:00,51.54499816894531,3.818984143874225,0,1
2020-04-07 13:30:00-04:00,51.06999969482422,3.9749253441305754,0,1
2020-04-07 14:30:00-04:00,50.095001220703125,3.9461610008688552,0,1
2020-04-07 15:30:00-04:00,50.29999923706055,3.693925958521227,0,1
2020-04-08 09:30:00-04:00,54.7400016784668,3.692324761783375,0,1
2020-04-08 10:30:00-04:00,56.06999969482422,4.175444277595069,0,1
2020-04-08 11:30:00-04:00,55.79499816894531,4.857723729750688,0,1
2020-04-08 12:30:00-04:00,56.22999954223633,5.694838198493507,0,1
2020-04-08 13:30:00-04:00,56.40999984741211,6.651041064542881,0,1
2020-04-08 14:30:00-04:00,56.56999969482422,7.158643890829644,0,1
2020-04-08 15:30:00-04:00,57.0,7.150231956033146,0,1
2020-04-09 09:30:00-04:00,60.38999938964844,7.355379127053659,0,1
2020-04-09 10:30:00-04:00,59.849998474121094,7.774232067781334,0,1
2020-04-09 11:30:00-04:00,59.72999954223633,8.068967202130487,0,1
2020-04-09 12:30:00-04:00,61.099998474121094,8.419702361611762,0,1
2020-04-09 13:30:00-04:00,59.560001373291016,8.68737887214212,0,1
2020-04-09 14:30:00-04:00,59.44499969482422,8.438952569400563,0,1
2020-04-09 15:30:00-04:00,59.209999084472656,7.855673273871922,0,1
2020-04-13 09:30:00-04:00,57.68000030517578,7.1474087210262525,0,1
2020-04-13 10:30:00-04:00,57.3129997253418,6.135870709138757,0,1
2020-04-13 11:30:00-04:00,58.52000045776367,5.209450149536131,0,1
2020-04-13 12:30:00-04:00,58.720001220703125,4.580082534341251,0,1
2020-04-13 13:30:00-04:00,59.21989822387695,4.052324093089389,0,1
2020-04-13 14:30:00-04:00,59.13999938964844,3.7394624822279994,0,1
2020-04-13 15:30:00-04:00,59.439998626708984,3.7078682057997767,0,1
2020-04-14 09:30:00-04:00,61.5,3.854303393644443,0,1
2020-04-14 10:30:00-04:00,59.9900016784668,3.9220974978278704,0,1
2020-04-14 11:30:00-04:00,61.560001373291016,3.949137227675493,0,1
2020-04-14 12:30:00-04:00,61.750099182128906,4.094597233042997,0,1
2020-04-14 13:30:00-04:00,61.88999938964844,4.266341130873734,0,1
2020-04-14 14:30:00-04:00,62.2400016784668,4.249753088109628,0,1
2020-04-14 15:30:00-04:00,62.40999984741211,4.230605944465182,0,1
2020-04-15 09:30:00-04:00,60.91999816894531,4.11051719889921,0,1
2020-04-15 10:30:00-04:00,61.220001220703125,3.725479159635654,0,1
2020-04-15 11:30:00-04:00,61.06990051269531,3.3191241544835677,0,1
2020-04-15 12:30:00-04:00,60.60499954223633,2.7933213738834155,0,1
2020-04-15 13:30:00-04:00,60.77989959716797,2.1694596907671766,0,1
2020-04-15 14:30:00-04:00,61.04999923706055,1.7042306787827428,0,1
2020-04-15 15:30:00-04:00,61.29999923706055,1.470671799603629,0,1
2020-04-16 09:30:00-04:00,57.85219955444336,1.0342221316169287,0,1
2020-04-16 10:30:00-04:00,58.630001068115234,0.44705214780919533,0,1
2020-04-16 11:30:00-04:00,58.29999923706055,-0.07057012670180995,-1,0
2020-04-16 12:30:00-04:00,57.529998779296875,-0.7174719529993396,0,0
2020-04-16 13:30:00-04:00,57.63010025024414,-1.4685221840353577,0,0
2020-04-16 14:30:00-04:00,56.91999816894531,-1.94314543780159,0,0
2020-04-16 15:30:00-04:00,57.290000915527344,-2.1236008812399447,0,0
2020-04-17 09:30:00-04:00,59.88999938964844,-2.0536009171429797,0,0
2020-04-17 10:30:00-04:00,60.654998779296875,-1.5962920805987153,0,0
2020-04-17 11:30:00-04:00,60.41999816894531,-1.008405214197495,0,0
2020-04-17 12:30:00-04:00,60.679901123046875,-0.359894236396336,0,0
2020-04-17 13:30:00-04:00,60.880001068115234,0.33752399893367624,1,1
2020-04-17 14:30:00-04:00,61.029998779296875,0.7626562903909146,0,1
2020-04-17 15:30:00-04:00,61.09000015258789,0.8432446087107905,0,1
2020-04-20 09:30:00-04:00,61.119998931884766,0.8506124833050919,0,1
2020-04-20 10:30:00-04:00,62.68000030517578,1.0034607270184708,0,1
2020-04-20 11:30:00-04:00,62.82500076293945,1.2764265060424833,0,1
2020-04-20 12:30:00-04:00,61.68709945678711,1.439986531874716,0,1
2020-04-20 13:30:00-04:00,61.125,1.4437230278463957,0,1
2020-04-20 14:30:00-04:00,61.29069900512695,1.4078856524299184,0,1
2020-04-20 15:30:00-04:00,61.040000915527344,1.2405042311724515,0,1
2020-04-21 09:30:00-04:00,59.25,0.7366512859568815,0,1
2020-04-21 10:30:00-04:00,56.939998626708984,-0.016735278858853064,-1,0
2020-04-21 11:30:00-04:00,57.5,-0.7235026864444549,0,0
2020-04-21 12:30:00-04:00,57.470001220703125,-1.34057103325339,0,0
2020-04-21 13:30:00-04:00,58.95000076293945,-1.8182584874770171,0,0
2020-04-21 14:30:00-04:00,57.6349983215332,-2.070155693502983,0,0
