,Close,bollinger_upper_band,bollinger_lower_band,bollinger_signal,bb_position
2020-02-28 03:00:00+00:00,0.24124862253665924,0.24326703265743593,0.2373890994445767,0.0,0
2020-02-28 04:00:00+00:00,0.24085968732833862,0.24336005936850144,0.23762912113677429,0.0,0
2020-02-28 05:00:00+00:00,0.2392054945230484,0.24336667232162632,0.23785677082889403,0.0,0
2020-02-28 06:00:00+00:00,0.23831553757190704,0.24332581330923667,0.23812170307250388,0.0,0
2020-02-28 07:00:00+00:00,0.23439541459083557,0.24342770421656418,0.2378313705906029,1.0,1
2020-02-28 08:00:00+00:00,0.23605167865753174,0.2434542419709782,0.23769516177991823,1.0,1
2020-02-28 09:00:00+00:00,0.23255132138729095,0.24362288903313245,0.23684666860980425,1.0,1
2020-02-28 10:00:00+00:00,0.23246727883815765,0.24363066981021195,0.23602249046381682,1.0,1
2020-02-28 11:00:00+00:00,0.23409020900726318,0.24344909019650643,0.23546847723542028,1.0,1
2020-02-28 12:00:00+00:00,0.23304963111877441,0.242859868482733,0.23485279254517533,1.0,1
2020-02-28 13:00:00+00:00,0.2356596738100052,0.24205515112277723,0.23464134011867785,0.0,1
2020-02-28 14:00:00+00:00,0.2361927330493927,0.24170588964143244,0.2344245094665006,0.0,1
2020-02-28 15:00:00+00:00,0.23693960905075073,0.24116098479054232,0.23432067587353927,0.0,1
2020-02-28 16:00:00+00:00,0.23588068783283234,0.24061016170022648,0.2341719326591714,0.0,1
2020-02-28 17:00:00+00:00,0.234143927693367,0.24045794660355035,0.23388562446330602,0.0,1
2020-02-28 18:00:00+00:00,0.23350602388381958,0.24025312436521695,0.23354324924051117,1.0,1
2020-02-28 19:00:00+00:00,0.2334604263305664,0.24015631417461383,0.2332744713621522,0.0,1
2020-02-28 20:00:00+00:00,0.23502613604068756,0.2396131667865371,0.2331364449488068,0.0,1
2020-02-28 21:00:00+00:00,0.2357078194618225,0.23891482674189024,0.23314305371932575,0.0,1
2020-02-28 22:00:00+00:00,0.23736949265003204,0.2383753820232201,0.2332367585130882,0.0,1
2020-02-28 23:00:00+00:00,0.23629626631736755,0.23779238362001723,0.2333245212943619,0.0,1
2020-02-29 00:00:00+00:00,0.23947834968566895,0.23756665122215084,0.23341211992796132,-1.0,0
2020-02-29 01:00:00+00:00,0.2376125454902649,0.23736391161655718,0.2334555646302766,-1.0,0
2020-02-29 02:00:00+00:00,0.2381659299135208,0.23734497545722666,0.2334595400237685,-1.0,0
2020-02-29 03:00:00+00:00,0.23844902217388153,0.23764604648823187,0.2335638297510679,-1.0,0
2020-02-29 04:00:00+00:00,0.2403096854686737,0.23811411557858547,0.2335215613418285,-1.0,0
2020-02-29 05:00:00+00:00,0.24016769230365753,0.23855545593742994,0.2338418580746207,-1.0,0
2020-02-29 06:00:00+00:00,0.23960468173027039,0.23885731385077955,0.23425374045048233,-1.0,0
2020-02-29 07:00:00+00:00,0.2395721822977066,0.23914872309208,0.23451052853822626,-1.0,0
2020-02-29 08:00:00+00:00,0.23899276554584503,0.23931299294033181,0.2349405721326815,0.0,0
2020-02-29 09:00:00+00:00,0.2370332032442093,0.2393545624110613,0.23503635560537245,0.0,0
2020-02-29 10:00:00+00:00,0.23639608919620514,0.2393602337236677,0.23505101990744728,0.0,0
2020-02-29 11:00:00+00:00,0.23685169219970703,0.23935649875992715,0.23504596318608345,0.0,0
2020-02-29 12:00:00+00:00,0.23595769703388214,0.2393579332917664,0.23505222957434918,0.0,0
2020-02-29 13:00:00+00:00,0.23553109169006348,0.23934422247974416,0.23520465678604105,0.0,0
2020-02-29 14:00:00+00:00,0.23450689017772675,0.2393086877557152,0.2353402781394607,1.0,1
2020-02-29 15:00:00+00:00,0.2365308701992035,0.23925552280794865,0.235700487474091,0.0,1
2020-02-29 16:00:00+00:00,0.23480582237243652,0.23926110680145732,0.23567287211375723,1.0,1
2020-02-29 17:00:00+00:00,0.23599855601787567,0.23926176392673418,0.23570128864408565,0.0,1
2020-02-29 18:00:00+00:00,0.23583196103572845,0.23922277466329211,0.23558652474609737,0.0,1
2020-02-29 19:00:00+00:00,0.23598511517047882,0.23921849689300623,0.23555968740169442,0.0,1
2020-02-29 20:00:00+00:00,0.23461546003818512,0.23900596133179816,0.2352859339981541,1.0,1
2020-02-29 21:00:00+00:00,0.23478734493255615,0.23893341194119733,0.23507596333298403,1.0,1
2020-02-29 22:00:00+00:00,0.23456120491027832,0.23880663510402328,0.23484226766983385,1.0,1
2020-02-29 23:00:00+00:00,0.23128432035446167,0.23876196944018094,0.2341704631517342,1.0,1
2020-03-01 00:00:00+00:00,0.23157355189323425,0.23838568986667655,0.23367312936769466,1.0,1
2020-03-01 01:00:00+00:00,0.234251469373703,0.2379073010952081,0.23355989584616763,0.0,1
2020-03-01 02:00:00+00:00,0.23441584408283234,0.23746333346270657,0.23348497971392537,0.0,1
2020-03-01 03:00:00+00:00,0.23402459919452667,0.2369581806734492,0.23343537419286475,0.0,1
2020-03-01 04:00:00+00:00,0.23352853953838348,0.2364766427017471,0.2333704895638207,0.0,1
2020-03-01 05:00:00+00:00,0.23331494629383087,0.23624683059791102,0.23322847597261892,0.0,1
2020-03-01 06:00:00+00:00,0.23238687217235565,0.2360803740103862,0.2329940108577588,1.0,1
2020-03-01 07:00:00+00:00,0.2316054254770279,0.2358494961904245,0.23270026200545257,1.0,1
2020-03-01 08:00:00+00:00,0.23197562992572784,0.23567792542340726,0.2324736260616544,1.0,1
2020-03-01 09:00:00+00:00,0.23209793865680695,0.23552593248160048,0.23228230370013553,1.0,1
2020-03-01 10:00:00+00:00,0.23305635154247284,0.2354574597894075,0.2322057225288031,0.0,1
2020-03-01 11:00:00+00:00,0.23426976799964905,0.23522074126509035,0.23221633083316479,0.0,1
2020-03-01 12:00:00+00:00,0.23336976766586304,0.23512841310175556,0.23216505352584224,0.0,1
2020-03-01 13:00:00+00:00,0.23352381587028503,0.23489738510097405,0.2321486075118647,0.0,1
2020-03-01 14:00:00+00:00,0.23282448947429657,0.23464156957778093,0.23210367587891462,0.0,1
2020-03-01 15:00:00+00:00,0.23288549482822418,0.23433039293762042,0.23210489048484967,0.0,1
2020-03-01 16:00:00+00:00,0.22932618856430054,0.23431654823495673,0.2315898080401249,1.0,1
2020-03-01 17:00:00+00:00,0.22924081981182098,0.23420100971438715,0.23115069404862096,1.0,1
2020-03-01 18:00:00+00:00,0.22715720534324646,0.234202407651107,0.23040889615519794,1.0,1
2020-03-01 19:00:00+00:00,0.22831127047538757,0.23424488399160473,0.2300691148267928,1.0,1
2020-03-01 20:00:00+00:00,0.22717337310314178,0.23430291100985584,0.2295710699295324,1.0,1
2020-03-01 21:00:00+00:00,0.2259395271539688,0.23417223587123237,0.22887055084618246,1.0,1
2020-03-01 22:00:00+00:00,0.22867323458194733,0.23386602874798165,0.22860249701934468,0.0,1
2020-03-01 23:00:00+00:00,0.22884632647037506,0.23357264721480905,0.22837805128010216,0.0,1
2020-03-02 00:00:00+00:00,0.22914311289787292,0.23331125726778407,0.22820089856307607,0.0,1
2020-03-02 01:00:00+00:00,0.22877760231494904,0.23304638407621658,0.22801203735675535,0.0,1
2020-03-02 02:00:00+00:00,0.22985920310020447,0.2328850336382646,0.22792062088749224,0.0,1
2020-03-02 03:00:00+00:00,0.22947216033935547,0.23276979311873616,0.2278225348932534,0.0,1
2020-03-02 04:00:00+00:00,0.22994685173034668,0.2326372603947123,0.22775218979773917,0.0,1
2020-03-02 05:00:00+00:00,0.23031404614448547,0.232507136260529,0.22770392468069034,0.0,1
2020-03-02 06:00:00+00:00,0.23174938559532166,0.2323740969295862,0.22770626741691805,0.0,1
2020-03-02 07:00:00+00:00,0.2320294976234436,0.23209627530889299,0.22776006199999066,0.0,1
2020-03-02 08:00:00+00:00,0.23369547724723816,0.23214081174960574,0.22774809651741543,-1.0,0
2020-03-02 09:00:00+00:00,0.23404885828495026,0.23221471896994822,0.22772669353853947,-1.0,0
2020-03-02 10:00:00+00:00,0.2338474690914154,0.23234461624372252,0.22769909422647708,-1.0,0
2020-03-02 11:00:00+00:00,0.23437929153442383,0.2325372568228745,0.22765583331794506,-1.0,0
2020-03-02 12:00:00+00:00,0.23409490287303925,0.23292484755215356,0.22774511401953987,-1.0,0
2020-03-02 13:00:00+00:00,0.2372017353773117,0.2337262391405618,0.22773981398768073,-1.0,0
2020-03-02 14:00:00+00:00,0.23710064589977264,0.23441770369718612,0.22804269348670897,-1.0,0
2020-03-02 15:00:00+00:00,0.23710589110851288,0.23503523199304893,0.22830462725415873,-1.0,0
2020-03-02 16:00:00+00:00,0.23903968930244446,0.23583384028960544,0.2286926505775325,-1.0,0
2020-03-02 17:00:00+00:00,0.2387455701828003,0.23642838568704153,0.22937870948297953,-1.0,0
2020-03-02 18:00:00+00:00,0.23943689465522766,0.23710564743294202,0.22977781374440706,-1.0,0
2020-03-02 19:00:00+00:00,0.23921173810958862,0.2376724596130809,0.23024754272818956,-1.0,0
2020-03-02 20:00:00+00:00,0.2392088919878006,0.2381706586967789,0.23075592155348434,-1.0,0
2020-03-02 21:00:00+00:00,0.2399432510137558,0.23866788571402733,0.23137525940611656,-1.0,0
2020-03-02 22:00:00+00:00,0.2388199269771576,0.23899678969129814,0.23194242781654104,0.0,0
2020-03-02 23:00:00+00:00,0.23874731361865997,0.239232900996008,0.23263383183976163,0.0,0
2020-03-03 00:00:00+00:00,0.23754513263702393,0.2393108617585176,0.2333156991679198,0.0,0
2020-03-03 01:00:00+00:00,0.23688222467899323,0.2392864480145202,0.23399693076536793,0.0,0
2020-03-03 02:00:00+00:00,0.23715880513191223,0.23929377742853622,0.23453054330501097,0.0,0
2020-03-03 03:00:00+00:00,0.23804841935634613,0.23930832927580653,0.23511788363103092,0.0,0
2020-03-03 04:00:00+00:00,0.2372225522994995,0.2393145518088319,0.2354643686032317,0.0,0
2020-03-03 05:00:00+00:00,0.2372923195362091,0.23930988283136176,0.23579338370582772,0.0,0
2020-03-03 06:00:00+00:00,0.2360251396894455,0.23923514502376497,0.23608588857322754,1.0,1
2020-03-03 07:00:00+00:00,0.23519209027290344,0.23919506163441628,0.23620725183642416,1.0,1
2020-03-03 08:00:00+00:00,0.2357095330953598,0.2391044541609938,0.23645932233207873,1.0,1
2020-03-03 09:00:00+00:00,0.23569492995738983,0.23910466185133114,0.2363084340997492,1.0,1
2020-03-03 10:00:00+00:00,0.23732583224773407,0.23911168521327641,0.23632392937260005,0.0,1
2020-03-03 11:00:00+00:00,0.2379796802997589,0.23914886416023287,0.23637412934476817,0.0,1
2020-03-03 12:00:00+00:00,0.23729166388511658,0.23903143741276828,0.23631675355050002,0.0,1
2020-03-03 13:00:00+00:00,0.23508530855178833,0.23894002119895838,0.2360421436012087,1.0,1
2020-03-03 14:00:00+00:00,0.23395997285842896,0.23879123164326846,0.23564324097721875,1.0,1
2020-03-03 15:00:00+00:00,0.23402152955532074,0.23861141960860188,0.23530403215645856,1.0,1
2020-03-03 16:00:00+00:00,0.23255819082260132,0.23846103172529906,0.23478934992324144,1.0,1
2020-03-03 17:00:00+00:00,0.2327824831008911,0.2381200161273532,0.2344142887299008,1.0,1
2020-03-03 18:00:00+00:00,0.23342737555503845,0.23785171879629627,0.23414333091874587,1.0,1
2020-03-03 19:00:00+00:00,0.23459243774414062,0.23755005092913858,0.23402951119845158,0.0,1
2020-03-03 20:00:00+00:00,0.23386135697364807,0.23736524984520216,0.23384593471605045,0.0,1
2020-03-03 21:00:00+00:00,0.23433935642242432,0.23723286816243241,0.23372402957316327,0.0,1
2020-03-03 22:00:00+00:00,0.23399436473846436,0.23705773835576993,0.23358271534048097,0.0,1
2020-03-03 23:00:00+00:00,0.23438051342964172,0.23676110999559802,0.23351255310798247,0.0,1
2020-03-04 00:00:00+00:00,0.233817920088768,0.23653834133525456,0.23339485854725275,0.0,1
2020-03-04 01:00:00+00:00,0.23535336554050446,0.23634737609657794,0.23339192838635894,0.0,1
2020-03-04 02:00:00+00:00,0.23499195277690887,0.23627104993579778,0.2333649358558854,0.0,1
2020-03-04 03:00:00+00:00,0.23527871072292328,0.23627668319813247,0.23336796463855272,0.0,1
2020-03-04 04:00:00+00:00,0.23602475225925446,0.2363042252269434,0.23337194452613125,0.0,1
2020-03-04 05:00:00+00:00,0.23596207797527313,0.23632698663023896,0.23337589792462402,0.0,1
2020-03-04 06:00:00+00:00,0.23618759214878082,0.23618935723463189,0.23339970331033574,0.0,1
2020-03-04 07:00:00+00:00,0.23775172233581543,0.23615123726396134,0.233415027484612,-1.0,0
2020-03-04 08:00:00+00:00,0.236939936876297,0.23610159279498003,0.2334294992527113,-1.0,0
2020-03-04 09:00:00+00:00,0.23562222719192505,0.236140541545137,0.233444242366568,0.0,0
2020-03-04 10:00:00+00:00,0.23490585386753082,0.23617361286641392,0.2335057591462013,0.0,0
2020-03-04 11:00:00+00:00,0.23392240703105927,0.23617203640265846,0.23349742335753057,0.0,0
2020-03-04 12:00:00+00:00,0.2331390231847763,0.23615453440551934,0.23357300859088723,1.0,1
2020-03-04 13:00:00+00:00,0.23423117399215698,0.23614186794270073,0.23373054414283242,0.0,1
2020-03-04 14:00:00+00:00,0.2333274930715561,0.23614364055739584,0.23371878327978907,1.0,1
2020-03-04 15:00:00+00:00,0.2323276251554489,0.23616229871184666,0.2334736438664691,1.0,1
2020-03-04 16:00:00+00:00,0.23347750306129456,0.23616011472316162,0.2334374424639188,0.0,1
2020-03-04 17:00:00+00:00,0.23287399113178253,0.23615080546683442,0.23330021519118177,1.0,1
2020-03-04 18:00:00+00:00,0.23318500816822052,0.23614329810039755,0.23322678690059426,1.0,1
2020-03-04 19:00:00+00:00,0.23300637304782867,0.23612131770870234,0.23311135325410817,1.0,1
2020-03-04 20:00:00+00:00,0.23203347623348236,0.23613153056844383,0.23292269600883814,1.0,1
2020-03-04 21:00:00+00:00,0.2332444041967392,0.23603817877455874,0.2328051516683467,0.0,1
2020-03-04 22:00:00+00:00,0.23410941660404205,0.235989704870822,0.23276537195479674,0.0,1
2020-03-04 23:00:00+00:00,0.23453021049499512,0.23593889118593073,0.23274133561689522,0.0,1
2020-03-05 00:00:00+00:00,0.23584803938865662,0.2359207164044168,0.23274183911134932,0.0,1
2020-03-05 01:00:00+00:00,0.23585422337055206,0.2359096723168292,0.23274209773846483,0.0,1
2020-03-05 02:00:00+00:00,0.2364465594291687,0.23593960976054265,0.23273805702279018,-1.0,0
2020-03-05 03:00:00+00:00,0.23545631766319275,0.2356387368362597,0.2328093894798109,0.0,0
2020-03-05 04:00:00+00:00,0.23581890761852264,0.2354884871711364,0.23284753621915671,-1.0,0
2020-03-05 05:00:00+00:00,0.23790672421455383,0.2358166100071391,0.2327478630854169,-1.0,0
2020-03-05 06:00:00+00:00,0.237639918923378,0.23612408855359596,0.23271379104454476,-1.0,0
2020-03-05 07:00:00+00:00,0.2372463196516037,0.23639792951529917,0.23277234134489597,-1.0,0
2020-03-05 08:00:00+00:00,0.23767399787902832,0.23671561673586725,0.23290815159375314,-1.0,0
2020-03-05 09:00:00+00:00,0.2394653856754303,0.23723555973904314,0.23291162975890456,-1.0,0
2020-03-05 10:00:00+00:00,0.2406693994998932,0.23789422393413037,0.23298715620665103,-1.0,0
2020-03-05 11:00:00+00:00,0.24062497913837433,0.23845231805689204,0.23325879748218192,-1.0,0
2020-03-05 12:00:00+00:00,0.2411731481552124,0.2390292333291079,0.23345144671935783,-1.0,0
2020-03-05 13:00:00+00:00,0.24025201797485352,0.23941731321434356,0.23380116951842927,-1.0,0
2020-03-05 14:00:00+00:00,0.23974771797657013,0.23970743563442762,0.23416731807918015,-1.0,0
2020-03-05 15:00:00+00:00,0.23975132405757904,0.23994987232196846,0.23459937649261436,0.0,0
2020-03-05 16:00:00+00:00,0.2412790209054947,0.24025288872369277,0.2352209145580913,-1.0,0
2020-03-05 17:00:00+00:00,0.24245761334896088,0.24069104891541795,0.2357040752815883,-1.0,0
2020-03-05 18:00:00+00:00,0.24135249853134155,0.24095213439604934,0.23616729799368685,-1.0,0
2020-03-05 19:00:00+00:00,0.24151486158370972,0.24118937267895804,0.2366285248196496,-1.0,0
2020-03-05 20:00:00+00:00,0.2409324049949646,0.241366501859311,0.23695983219992742,0.0,0
2020-03-05 21:00:00+00:00,0.24064253270626068,0.24148423192356758,0.2373209330692417,0.0,0
2020-03-05 22:00:00+00:00,0.2393960803747177,0.2415123210486237,0.23758779603874053,0.0,0
2020-03-05 23:00:00+00:00,0.23958182334899902,0.24146621707076657,0.23804645058517823,0.0,0
2020-03-06 00:00:00+00:00,0.23935677111148834,0.2413765567545007,0.2384898972507407,0.0,0
2020-03-06 01:00:00+00:00,0.2401905208826065,0.2414100674053987,0.23868476626664795,0.0,0
2020-03-06 02:00:00+00:00,0.24049542844295502,0.24143150923535617,0.23894887538864817,0.0,0
2020-03-06 03:00:00+00:00,0.2400854229927063,0.24136370356882622,0.23930059138928841,0.0,0
2020-03-06 04:00:00+00:00,0.2394568771123886,0.2412722802575559,0.23957030262389475,1.0,1
2020-03-06 05:00:00+00:00,0.2415463626384735,0.2413805092002593,0.23967017137749566,-1.0,0
2020-03-06 06:00:00+00:00,0.2418053299188614,0.24148383307604152,0.2396804405436103,-1.0,0
2020-03-06 07:00:00+00:00,0.24191166460514069,0.24159601661691116,0.2396969255494173,-1.0,0
2020-03-06 08:00:00+00:00,0.2420244812965393,0.24168154606437928,0.23969652941608185,-1.0,0
2020-03-06 09:00:00+00:00,0.24288183450698853,0.24192047969809446,0.23972057743558015,-1.0,0
2020-03-06 10:00:00+00:00,0.24300517141819,0.24215497573081252,0.23981182674702411,-1.0,0
2020-03-06 11:00:00+00:00,0.2456277310848236,0.24280596938488036,0.2397484737956807,-1.0,0
2020-03-06 12:00:00+00:00,0.2442856878042221,0.24309777695010437,0.2397573329203294,-1.0,0
2020-03-06 13:00:00+00:00,0.2430020123720169,0.2431469592014992,0.23976259057124022,0.0,0
2020-03-06 14:00:00+00:00,0.24383458495140076,0.24335223857093025,0.2398055198438151,-1.0,0
2020-03-06 15:00:00+00:00,0.24242860078811646,0.2434079315219602,0.23984120081322582,0.0,0
2020-03-06 16:00:00+00:00,0.24249838292598724,0.24348861718418413,0.23991711294410412,0.0,0
2020-03-06 17:00:00+00:00,0.24285005033016205,0.24359822767199962,0.2400282542186788,0.0,0
2020-03-06 18:00:00+00:00,0.2419925183057785,0.24363499066360814,0.24025113502017634,0.0,0
2020-03-06 19:00:00+00:00,0.24162621796131134,0.24364636340141257,0.24044420174360312,0.0,0
2020-03-06 20:00:00+00:00,0.24205386638641357,0.24365115560607456,0.2407091190664337,0.0,0
2020-03-06 21:00:00+00:00,0.24306759238243103,0.24372941510378182,0.24091856671870887,0.0,0
2020-03-06 22:00:00+00:00,0.2424018681049347,0.24375721826048058,0.24108140752820806,0.0,0
2020-03-06 23:00:00+00:00,0.24408835172653198,0.24388743121421147,0.24135148744785978,-1.0,0
2020-03-07 00:00:00+00:00,0.2444315105676651,0.24395861718141404,0.24177776482618485,-1.0,0
2020-03-07 01:00:00+00:00,0.24368907511234283,0.2440338413610679,0.24191681189391792,0.0,0
2020-03-07 02:00:00+00:00,0.2440275102853775,0.24413222694167674,0.2420406443499607,0.0,0
2020-03-07 03:00:00+00:00,0.24442040920257568,0.24425979356711275,0.24216395218426817,-1.0,0
2020-03-07 04:00:00+00:00,0.24330005049705505,0.2442856315446446,0.24226567112678787,0.0,0
2020-03-07 05:00:00+00:00,0.2435772567987442,0.2443180991418407,0.2423027457587674,0.0,0
2020-03-07 06:00:00+00:00,0.24313445389270782,0.24432291537505646,0.24231085777300337,0.0,0
2020-03-07 07:00:00+00:00,0.24264200031757355,0.24402290929696502,0.24231229077436983,0.0,0
2020-03-07 08:00:00+00:00,0.24312393367290497,0.24392333461594604,0.24229569004225707,0.0,0
2020-03-07 09:00:00+00:00,0.24362540245056152,0.2439620729250145,0.24231929074104305,0.0,0
2020-03-07 10:00:00+00:00,0.243644580245018,0.24394519020287472,0.2423171729925446,0.0,0
2020-03-07 11:00:00+00:00,0.2431926280260086,0.24396643539679175,0.2423723305224168,0.0,0
2020-03-07 12:00:00+00:00,0.24268144369125366,0.2439684969325179,0.2423885750632173,0.0,0
2020-03-07 13:00:00+00:00,0.2421608418226242,0.24396359967923903,0.24232455146574233,1.0,1
2020-03-07 14:00:00+00:00,0.24171848595142365,0.24397215284847948,0.2422885950610664,1.0,1
2020-03-07 15:00:00+00:00,0.2425696849822998,0.24395453957639654,0.24240055503524818,0.0,1
2020-03-07 16:00:00+00:00,0.2415412813425064,0.2439750121233551,0.24232882398389893,1.0,1
2020-03-07 17:00:00+00:00,0.23830145597457886,0.2442758126607495,0.24155140980571932,1.0,1
2020-03-07 18:00:00+00:00,0.23811239004135132,0.24443310334463275,0.24096517131547773,1.0,1
2020-03-07 19:00:00+00:00,0.23847311735153198,0.24435797554319133,0.24047877567941917,1.0,1
2020-03-07 20:00:00+00:00,0.23775337636470795,0.24422380649928244,0.2399451313030323,1.0,1
2020-03-07 21:00:00+00:00,0.23838011920452118,0.24407496922896504,0.23956307298256757,1.0,1
2020-03-07 22:00:00+00:00,0.23843833804130554,0.24385298315483342,0.239226141832292,1.0,1
2020-03-07 23:00:00+00:00,0.2370707094669342,0.2435853833118458,0.23875877170171547,1.0,1
2020-03-08 00:00:00+00:00,0.2343427687883377,0.2435222992050873,0.2379261276376022,1.0,1
2020-03-08 01:00:00+00:00,0.23317188024520874,0.24338481408617985,0.2370230751011561,1.0,1
2020-03-08 02:00:00+00:00,0.2328379601240158,0.243188064385911,0.23619017542455578,1.0,1
2020-03-08 03:00:00+00:00,0.2330731451511383,0.24293176291697968,0.23548959137684358,1.0,1
2020-03-08 04:00:00+00:00,0.2336610108613968,0.24253566753482222,0.2349393944778502,1.0,1
2020-03-08 05:00:00+00:00,0.23243263363838196,0.2420419477070767,0.23431383742437778,1.0,1
2020-03-08 06:00:00+00:00,0.23226818442344666,0.24146336892598538,0.23375477662331193,1.0,1
2020-03-08 07:00:00+00:00,0.23320111632347107,0.2408477690471373,0.23337122533190627,1.0,1
2020-03-08 08:00:00+00:00,0.23327212035655975,0.24022827634741217,0.23304978569816204,0.0,1
2020-03-08 09:00:00+00:00,0.2329004853963852,0.23960936032422775,0.23274266607872252,0.0,1
2020-03-08 10:00:00+00:00,0.232504203915596,0.238979842320872,0.2324507558784955,0.0,1
2020-03-08 11:00:00+00:00,0.23261374235153198,0.23812093564469167,0.23231406829159906,0.0,1
2020-03-08 12:00:00+00:00,0.2300390601158142,0.23736055238833262,0.23192422942528892,1.0,1
2020-03-08 13:00:00+00:00,0.2290419638156891,0.23702702611499862,0.2313318064827339,1.0,1
2020-03-08 14:00:00+00:00,0.22768883407115936,0.23669568549687145,0.23062079150384188,1.0,1
2020-03-08 15:00:00+00:00,0.22059418261051178,0.2367826659006371,0.2287459176259742,1.0,1
2020-03-08 16:00:00+00:00,0.2126971185207367,0.23737487539608823,0.22564808234612596,1.0,1
2020-03-08 17:00:00+00:00,0.21490897238254547,0.23704270859593934,0.2236331344640773,1.0,1
2020-03-08 18:00:00+00:00,0.21598035097122192,0.2363580506066445,0.22207199374636377,1.0,1
2020-03-08 19:00:00+00:00,0.21511726081371307,0.23566499352107154,0.2205697059666146,1.0,1
2020-03-08 20:00:00+00:00,0.21428965032100677,0.23511046459799675,0.2191189230429563,1.0,1
2020-03-08 21:00:00+00:00,0.21061918139457703,0.23464638870415572,0.2173277290517342,1.0,1
2020-03-08 22:00:00+00:00,0.20923909544944763,0.2340705411165993,0.21554369017183378,1.0,1
2020-03-08 23:00:00+00:00,0.206904336810112,0.23336182273866768,0.21363552771566274,1.0,1
2020-03-09 00:00:00+00:00,0.2074369490146637,0.23236658596823379,0.21200835830142334,1.0,1
2020-03-09 01:00:00+00:00,0.2106938511133194,0.2312887203554973,0.21091234566165357,1.0,1
2020-03-09 02:00:00+00:00,0.20939892530441284,0.230109189616146,0.2098049504891015,1.0,1
2020-03-09 03:00:00+00:00,0.20856539905071259,0.22867850260347297,0.20877206577449867,1.0,1
2020-03-09 04:00:00+00:00,0.20648275315761566,0.22707751111592994,0.2076941205421473,1.0,1
2020-03-09 05:00:00+00:00,0.20871247351169586,0.2253240899245768,0.2070287405450315,0.0,1
2020-03-09 06:00:00+00:00,0.20985731482505798,0.22343457092181623,0.2066535706387383,0.0,1
2020-03-09 07:00:00+00:00,0.20984208583831787,0.22126844370791282,0.2065425322013203,0.0,1
2020-03-09 08:00:00+00:00,0.21143928170204163,0.21929398347005727,0.2066570145977986,0.0,1
2020-03-09 09:00:00+00:00,0.2096709907054901,0.2170985762203476,0.20691532453648834,0.0,1
2020-03-09 10:00:00+00:00,0.21035854518413544,0.21465242471279533,0.20762844715533824,0.0,1
2020-03-09 11:00:00+00:00,0.2086070477962494,0.21329604979820269,0.20778610858850463,0.0,1
2020-03-09 12:00:00+00:00,0.21032093465328217,0.21313020223876197,0.20771433776119988,0.0,1
2020-03-09 13:00:00+00:00,0.20663870871067047,0.21262540410761296,0.20739210952516138,1.0,1
2020-03-09 14:00:00+00:00,0.20431627333164215,0.21193901054455233,0.20691209532426402,1.0,1
2020-03-09 15:00:00+00:00,0.20225930213928223,0.21140568228763537,0.20615962771373794,1.0,1
2020-03-09 16:00:00+00:00,0.20469029247760773,0.21073642173948445,0.2058689524775489,1.0,1
2020-03-09 17:00:00+00:00,0.20183509588241577,0.2106273836175721,0.20509958204824513,1.0,1
2020-03-09 18:00:00+00:00,0.20320115983486176,0.21049206037829868,0.20463111172606,1.0,1
2020-03-09 19:00:00+00:00,0.2047138810157776,0.2104485828077777,0.20445554371714755,0.0,1
2020-03-09 20:00:00+00:00,0.20544768869876862,0.21038247682435673,0.20432272366897897,0.0,1
2020-03-09 21:00:00+00:00,0.20451366901397705,0.21002960000846518,0.20405758227493628,0.0,1
2020-03-09 22:00:00+00:00,0.2074091136455536,0.2098802345211435,0.20400796659637208,0.0,1
2020-03-09 23:00:00+00:00,0.20918092131614685,0.20993204979917332,0.20401770354488566,0.0,1
2020-03-10 00:00:00+00:00,0.21000559628009796,0.210181349188641,0.20412068846766623,0.0,1
2020-03-10 01:00:00+00:00,0.20811669528484344,0.21013830223844657,0.2041041575951754,0.0,1
2020-03-10 02:00:00+00:00,0.2084551453590393,0.21001712751500648,0.20408511537201365,0.0,1
2020-03-10 03:00:00+00:00,0.20872218906879425,0.2099158954712148,0.20407435773885296,0.0,1
2020-03-10 04:00:00+00:00,0.2091272622346878,0.20965740006272138,0.20410165120061097,0.0,1
2020-03-10 05:00:00+00:00,0.20909914374351501,0.2096013707377321,0.20410049582940276,0.0,1
2020-03-10 06:00:00+00:00,0.20796558260917664,0.2093709223505439,0.20409164795909507,0.0,1
2020-03-10 07:00:00+00:00,0.20703837275505066,0.20925688457230707,0.20404881823321203,0.0,1
2020-03-10 08:00:00+00:00,0.20771759748458862,0.20899547082150166,0.2040498982671481,0.0,1
2020-03-10 09:00:00+00:00,0.20784059166908264,0.20907307521791327,0.2040924821665777,0.0,1
2020-03-10 10:00:00+00:00,0.2107466161251068,0.20949946329558417,0.20430912836825327,-1.0,0
2020-03-10 11:00:00+00:00,0.21215741336345673,0.21000570778887212,0.20479269499738278,-1.0,0
2020-03-10 12:00:00+00:00,0.21476618945598602,0.21090248546909005,0.20490350701500268,-1.0,0
2020-03-10 13:00:00+00:00,0.2138047218322754,0.211419562074757,0.20558339300432169,-1.0,0
2020-03-10 14:00:00+00:00,0.21438376605510712,0.21198099486577354,0.20614022083532968,-1.0,0
2020-03-10 15:00:00+00:00,0.20962488651275635,0.2120424928188581,0.206569823431943,0.0,0
2020-03-10 16:00:00+00:00,0.2105638086795807,0.2121539374425608,0.20696999080632147,0.0,0
